Concessionaria;Data;Km;Trecho
RIOSP;28/11/2024;217.000;BR-116/SP
RIOSP;28/11/2024;219.000;BR-116/SP
RIOSP;28/11/2024;220.000;BR-116/SP
RIOSP;28/11/2024;224.000;BR-116/SP
RIOSP;28/11/2024;225.000;BR-116/SP
RIOSP;28/11/2024;225.000;BR-116/SP
RIOSP;28/11/2024;229.000;BR-116/SP
RIOSP;28/11/2024;229.000;BR-116/RJ
RIOSP;28/11/2024;477.000;BR-101/RJ
RIOSP;28/11/2024;477.000;BR-101/RJ
RIOSP;28/11/2024;498.000;BR-101/RJ
RIOSP;28/11/2024;52.000;BR-101/SP
RIOSP;28/11/2024;540.000;BR-101/RJ
RIOSP;29/11/2024;101.000;BR-116/SP
RIOSP;29/11/2024;104.000;BR-116/SP
RIOSP;29/11/2024;104.000;BR-116/SP
RIOSP;29/11/2024;128.000;BR-116/SP
RIOSP;29/11/2024;136.000;BR-116/SP
RIOSP;29/11/2024;137.000;BR-116/SP
RIOSP;29/11/2024;143.000;BR-116/SP
RIOSP;29/11/2024;144.000;BR-116/SP
RIOSP;29/11/2024;154.000;BR-116/SP
RIOSP;29/11/2024;158.000;BR-116/SP
RIOSP;29/11/2024;159.000;BR-116/SP
RIOSP;29/11/2024;165.000;BR-116/SP
RIOSP;29/11/2024;201.000;BR-116/SP
RIOSP;29/11/2024;222.000;BR-116/SP
RIOSP;29/11/2024;228.000;BR-116/RJ
RIOSP;29/11/2024;229.000;BR-116/RJ
RIOSP;29/11/2024;229.000;BR-116/SP
RIOSP;29/11/2024;235.000;BR-116/RJ
RIOSP;29/11/2024;277.000;BR-116/RJ
RIOSP;29/11/2024;280.000;BR-116/RJ
RIOSP;29/11/2024;299.000;BR-116/RJ
RIOSP;29/11/2024;34.000;BR-116/SP
RIOSP;29/11/2024;40.000;BR-101/SP
RIOSP;29/11/2024;416.000;BR-101/RJ
RIOSP;29/11/2024;472.000;BR-101/RJ
RIOSP;29/11/2024;476.000;BR-101/RJ
RIOSP;29/11/2024;490.000;BR-101/RJ
RIOSP;29/11/2024;504.000;BR-101/RJ
RIOSP;29/11/2024;505.000;BR-101/RJ
RIOSP;29/11/2024;542.000;BR-101/RJ
RIOSP;29/11/2024;66.000;BR-116/SP
RIOSP;30/11/2024;117.000;BR-116/SP
RIOSP;30/11/2024;139.000;BR-116/SP
RIOSP;30/11/2024;148.000;BR-116/SP
RIOSP;30/11/2024;157.000;BR-116/SP
RIOSP;30/11/2024;158.000;BR-116/SP
RIOSP;30/11/2024;204.000;BR-116/SP
RIOSP;30/11/2024;219.000;BR-116/SP
RIOSP;30/11/2024;222.000;BR-116/SP
RIOSP;30/11/2024;223.000;BR-116/SP
RIOSP;30/11/2024;227.000;BR-116/SP
RIOSP;30/11/2024;228.000;BR-116/SP
RIOSP;30/11/2024;259.000;BR-116/RJ
RIOSP;30/11/2024;259.000;BR-116/RJ
RIOSP;30/11/2024;261.000;BR-116/RJ
RIOSP;30/11/2024;276.000;BR-116/RJ
RIOSP;30/11/2024;336.000;BR-116/RJ
RIOSP;30/11/2024;37.000;BR-116/SP
RIOSP;30/11/2024;392.000;BR-101/RJ
RIOSP;30/11/2024;473.000;BR-101/RJ
RIOSP;01/12/2024;105.000;BR-116/SP
RIOSP;01/12/2024;108.000;BR-116/SP
RIOSP;01/12/2024;145.000;BR-116/SP
RIOSP;01/12/2024;155.000;BR-116/SP
RIOSP;01/12/2024;165.000;BR-116/SP
RIOSP;01/12/2024;168.000;BR-116/SP
RIOSP;01/12/2024;217.000;BR-116/SP
RIOSP;01/12/2024;219.000;BR-116/SP
RIOSP;01/12/2024;227.000;BR-116/RJ
RIOSP;01/12/2024;228.000;BR-116/SP
RIOSP;01/12/2024;229.000;BR-116/SP
RIOSP;01/12/2024;230.000;BR-116/SP
RIOSP;01/12/2024;230.000;BR-116/SP
RIOSP;01/12/2024;231.000;BR-116/SP
RIOSP;01/12/2024;264.000;BR-116/RJ
RIOSP;01/12/2024;268.000;BR-116/RJ
RIOSP;01/12/2024;270.000;BR-116/RJ
RIOSP;01/12/2024;413.000;BR-101/RJ
RIOSP;01/12/2024;49.000;BR-101/SP
RIOSP;01/12/2024;5.000;BR-116/SP
RIOSP;01/12/2024;86.000;BR-116/SP
RIOSP;02/12/2024;101.000;BR-116/SP
RIOSP;02/12/2024;102.000;BR-116/SP
RIOSP;02/12/2024;122.000;BR-116/SP
RIOSP;02/12/2024;148.000;BR-116/SP
RIOSP;02/12/2024;15.000;BR-116/SP
RIOSP;02/12/2024;216.000;BR-116/SP
RIOSP;02/12/2024;225.000;BR-116/SP
RIOSP;02/12/2024;228.000;BR-116/SP
RIOSP;02/12/2024;229.000;BR-116/RJ
RIOSP;02/12/2024;276.000;BR-116/RJ
RIOSP;02/12/2024;316.000;BR-116/RJ
RIOSP;02/12/2024;383.000;BR-101/RJ
RIOSP;02/12/2024;409.000;BR-101/RJ
RIOSP;02/12/2024;413.000;BR-101/RJ
RIOSP;02/12/2024;45.000;BR-116/SP
RIOSP;02/12/2024;65.000;BR-116/SP
RIOSP;03/12/2024;132.000;BR-116/SP
RIOSP;03/12/2024;134.000;BR-116/SP
RIOSP;03/12/2024;144.000;BR-116/SP
RIOSP;03/12/2024;145.000;BR-116/SP
RIOSP;03/12/2024;208.000;BR-116/SP
RIOSP;03/12/2024;211.000;BR-116/SP
RIOSP;03/12/2024;225.000;BR-116/SP
RIOSP;03/12/2024;227.000;BR-116/SP
RIOSP;03/12/2024;229.000;BR-116/RJ
RIOSP;03/12/2024;234.000;BR-116/RJ
RIOSP;03/12/2024;282.000;BR-116/RJ
RIOSP;03/12/2024;296.000;BR-116/RJ
RIOSP;03/12/2024;319.000;BR-116/RJ
RIOSP;03/12/2024;322.000;BR-116/RJ
RIOSP;03/12/2024;334.000;BR-116/RJ
RIOSP;03/12/2024;37.000;BR-116/SP
RIOSP;03/12/2024;441.000;BR-101/RJ
RIOSP;03/12/2024;476.000;BR-101/RJ
RIOSP;03/12/2024;482.000;BR-101/RJ
RIOSP;03/12/2024;489.000;BR-101/RJ
RIOSP;03/12/2024;504.000;BR-101/RJ
RIOSP;03/12/2024;512.000;BR-101/RJ
RIOSP;03/12/2024;515.000;BR-101/RJ
RIOSP;03/12/2024;67.000;BR-116/SP
RIOSP;03/12/2024;69.000;BR-116/SP
RIOSP;03/12/2024;70.000;BR-116/SP
RIOSP;03/12/2024;73.000;BR-116/SP
RIOSP;03/12/2024;97.000;BR-116/SP
RIOSP;03/12/2024;99.000;BR-116/SP
RIOSP;04/12/2024;115.000;BR-116/SP
RIOSP;04/12/2024;159.000;BR-116/SP
RIOSP;04/12/2024;165.000;BR-116/SP
RIOSP;04/12/2024;212.000;BR-116/SP
RIOSP;04/12/2024;216.000;BR-116/SP
RIOSP;04/12/2024;217.000;BR-116/SP
RIOSP;04/12/2024;220.000;BR-116/SP
RIOSP;04/12/2024;222.000;BR-116/SP
RIOSP;04/12/2024;223.000;BR-116/SP
RIOSP;04/12/2024;233.000;BR-116/RJ
RIOSP;04/12/2024;274.000;BR-116/RJ
RIOSP;04/12/2024;290.000;BR-116/RJ
RIOSP;04/12/2024;298.000;BR-116/RJ
RIOSP;04/12/2024;331.000;BR-116/RJ
RIOSP;04/12/2024;381.000;BR-101/RJ
RIOSP;04/12/2024;428.000;BR-101/RJ
RIOSP;04/12/2024;431.000;BR-101/RJ
RIOSP;04/12/2024;435.000;BR-101/RJ
RIOSP;04/12/2024;471.000;BR-101/RJ
RIOSP;04/12/2024;529.000;BR-101/RJ
RIOSP;04/12/2024;542.000;BR-101/RJ
RIOSP;04/12/2024;563.000;BR-101/RJ
RIOSP;04/12/2024;7.000;BR-101/SP
RIOSP;04/12/2024;7.000;BR-101/SP
RIOSP;05/12/2024;143.000;BR-116/SP
RIOSP;05/12/2024;156.000;BR-116/SP
RIOSP;05/12/2024;157.000;BR-116/SP
RIOSP;05/12/2024;159.000;BR-116/SP
RIOSP;05/12/2024;223.000;BR-116/SP
RIOSP;05/12/2024;252.000;BR-116/RJ
RIOSP;05/12/2024;278.000;BR-116/RJ
RIOSP;05/12/2024;294.000;BR-116/RJ
RIOSP;05/12/2024;295.000;BR-116/RJ
RIOSP;05/12/2024;385.000;BR-101/RJ
RIOSP;05/12/2024;398.000;BR-101/RJ
RIOSP;05/12/2024;413.000;BR-101/RJ
RIOSP;05/12/2024;425.000;BR-101/RJ
RIOSP;05/12/2024;48.000;BR-116/SP
RIOSP;05/12/2024;490.000;BR-101/RJ
RIOSP;05/12/2024;567.000;BR-101/RJ
RIOSP;05/12/2024;68.000;BR-116/SP
RIOSP;06/12/2024;105.000;BR-116/SP
RIOSP;06/12/2024;119.000;BR-116/SP
RIOSP;06/12/2024;144.000;BR-116/SP
RIOSP;06/12/2024;145.000;BR-116/SP
RIOSP;06/12/2024;145.000;BR-116/SP
RIOSP;06/12/2024;152.000;BR-116/SP
RIOSP;06/12/2024;153.000;BR-116/SP
RIOSP;06/12/2024;154.000;BR-116/SP
RIOSP;06/12/2024;159.000;BR-116/SP
RIOSP;06/12/2024;19.000;BR-101/SP
RIOSP;06/12/2024;216.000;BR-116/SP
RIOSP;06/12/2024;218.000;BR-116/SP
RIOSP;06/12/2024;219.000;BR-116/SP
RIOSP;06/12/2024;219.000;BR-116/SP
RIOSP;06/12/2024;228.000;BR-116/SP
RIOSP;06/12/2024;230.000;BR-116/RJ
RIOSP;06/12/2024;234.000;BR-116/RJ
RIOSP;06/12/2024;30.000;BR-116/SP
RIOSP;06/12/2024;386.000;BR-101/RJ
RIOSP;06/12/2024;394.000;BR-101/RJ
RIOSP;06/12/2024;4.000;BR-116/SP
RIOSP;06/12/2024;406.000;BR-101/RJ
RIOSP;06/12/2024;437.000;BR-101/RJ
RIOSP;06/12/2024;57.000;BR-116/SP
RIOSP;06/12/2024;57.000;BR-116/SP
RIOSP;06/12/2024;62.000;BR-116/SP
RIOSP;06/12/2024;63.000;BR-116/SP
RIOSP;06/12/2024;65.000;BR-116/SP
RIOSP;06/12/2024;67.000;BR-116/SP
RIOSP;06/12/2024;82.000;BR-116/SP
RIOSP;07/12/2024;108.000;BR-116/SP
RIOSP;07/12/2024;11.000;BR-101/SP
RIOSP;07/12/2024;111.000;BR-116/SP
RIOSP;07/12/2024;119.000;BR-116/SP
RIOSP;07/12/2024;133.000;BR-116/SP
RIOSP;07/12/2024;149.000;BR-116/SP
RIOSP;07/12/2024;186.000;BR-116/SP
RIOSP;07/12/2024;214.000;BR-116/SP
RIOSP;07/12/2024;215.000;BR-116/SP
RIOSP;07/12/2024;223.000;BR-116/SP
RIOSP;07/12/2024;225.000;BR-116/SP
RIOSP;07/12/2024;229.000;BR-116/SP
RIOSP;07/12/2024;230.000;BR-116/SP
RIOSP;07/12/2024;271.000;BR-116/RJ
RIOSP;07/12/2024;273.000;BR-116/RJ
RIOSP;07/12/2024;275.000;BR-116/RJ
RIOSP;07/12/2024;277.000;BR-116/RJ
RIOSP;07/12/2024;29.000;BR-116/SP
RIOSP;07/12/2024;301.000;BR-116/RJ
RIOSP;07/12/2024;398.000;BR-101/RJ
RIOSP;07/12/2024;405.000;BR-101/RJ
RIOSP;07/12/2024;473.000;BR-101/RJ
RIOSP;07/12/2024;48.000;BR-101/SP
RIOSP;07/12/2024;485.000;BR-101/RJ
RIOSP;07/12/2024;51.000;BR-101/SP
RIOSP;07/12/2024;576.000;BR-101/RJ
RIOSP;07/12/2024;74.000;BR-116/SP
RIOSP;08/12/2024;107.000;BR-116/SP
RIOSP;08/12/2024;108.000;BR-116/SP
RIOSP;08/12/2024;109.000;BR-116/SP
RIOSP;08/12/2024;112.000;BR-116/SP
RIOSP;08/12/2024;113.000;BR-116/SP
RIOSP;08/12/2024;152.000;BR-116/SP
RIOSP;08/12/2024;154.000;BR-116/SP
RIOSP;08/12/2024;157.000;BR-116/SP
RIOSP;08/12/2024;165.000;BR-116/SP
RIOSP;08/12/2024;172.000;BR-116/SP
RIOSP;08/12/2024;216.000;BR-116/SP
RIOSP;08/12/2024;222.000;BR-116/RJ
RIOSP;08/12/2024;223.000;BR-116/RJ
RIOSP;08/12/2024;224.000;BR-116/SP
RIOSP;08/12/2024;281.000;BR-116/RJ
RIOSP;08/12/2024;302.000;BR-116/RJ
RIOSP;08/12/2024;34.000;BR-116/SP
RIOSP;08/12/2024;399.000;BR-101/RJ
RIOSP;08/12/2024;407.000;BR-101/RJ
RIOSP;08/12/2024;454.000;BR-101/RJ
RIOSP;08/12/2024;475.000;BR-101/RJ
RIOSP;08/12/2024;483.000;BR-101/RJ
RIOSP;08/12/2024;488.000;BR-101/RJ
RIOSP;08/12/2024;490.000;BR-101/RJ
RIOSP;08/12/2024;51.000;BR-116/SP
RIOSP;08/12/2024;85.000;BR-116/SP
RIOSP;08/12/2024;86.000;BR-116/SP
RIOSP;08/12/2024;87.000;BR-116/SP
RIOSP;08/12/2024;88.000;BR-116/SP
RIOSP;08/12/2024;96.000;BR-116/SP
RIOSP;09/12/2024;110.000;BR-116/SP
RIOSP;09/12/2024;117.000;BR-116/SP
RIOSP;09/12/2024;138.000;BR-116/SP
RIOSP;09/12/2024;144.000;BR-116/SP
RIOSP;09/12/2024;145.000;BR-116/SP
RIOSP;09/12/2024;148.000;BR-116/SP
RIOSP;09/12/2024;150.000;BR-116/SP
RIOSP;09/12/2024;153.000;BR-116/SP
RIOSP;09/12/2024;218.000;BR-116/SP
RIOSP;09/12/2024;221.000;BR-116/RJ
RIOSP;09/12/2024;223.000;BR-116/SP
RIOSP;09/12/2024;223.000;BR-116/SP
RIOSP;09/12/2024;225.000;BR-116/SP
RIOSP;09/12/2024;226.000;BR-116/SP
RIOSP;09/12/2024;227.000;BR-116/SP
RIOSP;09/12/2024;228.000;BR-116/RJ
RIOSP;09/12/2024;231.000;BR-116/SP
RIOSP;09/12/2024;244.000;BR-116/RJ
RIOSP;09/12/2024;265.000;BR-116/RJ
RIOSP;09/12/2024;268.000;BR-116/RJ
RIOSP;09/12/2024;275.000;BR-116/RJ
RIOSP;09/12/2024;285.000;BR-116/RJ
RIOSP;09/12/2024;462.000;BR-101/RJ
RIOSP;09/12/2024;567.000;BR-101/RJ
RIOSP;09/12/2024;596.000;BR-101/RJ
RIOSP;09/12/2024;87.000;BR-116/SP
RIOSP;10/12/2024;116.000;BR-116/SP
RIOSP;10/12/2024;119.000;BR-116/SP
RIOSP;10/12/2024;198.000;BR-116/SP
RIOSP;10/12/2024;208.000;BR-116/SP
RIOSP;10/12/2024;211.000;BR-116/SP
RIOSP;10/12/2024;220.000;BR-116/SP
RIOSP;10/12/2024;222.000;BR-116/SP
RIOSP;10/12/2024;223.000;BR-116/SP
RIOSP;10/12/2024;224.000;BR-116/RJ
RIOSP;10/12/2024;224.000;BR-116/SP
RIOSP;10/12/2024;227.000;BR-116/SP
RIOSP;10/12/2024;228.000;BR-116/RJ
RIOSP;10/12/2024;228.000;BR-116/SP
RIOSP;10/12/2024;228.000;BR-116/RJ
RIOSP;10/12/2024;235.000;BR-116/RJ
RIOSP;10/12/2024;245.000;BR-116/RJ
RIOSP;10/12/2024;304.000;BR-116/RJ
RIOSP;10/12/2024;328.000;BR-116/RJ
RIOSP;10/12/2024;329.000;BR-116/RJ
RIOSP;10/12/2024;394.000;BR-101/RJ
RIOSP;10/12/2024;40.000;BR-116/SP
RIOSP;10/12/2024;401.000;BR-101/RJ
RIOSP;10/12/2024;427.000;BR-101/RJ
RIOSP;10/12/2024;427.000;BR-101/RJ
RIOSP;10/12/2024;562.000;BR-101/RJ
RIOSP;11/12/2024;1.000;BR-116/SP
RIOSP;11/12/2024;133.000;BR-116/SP
RIOSP;11/12/2024;133.000;BR-116/SP
RIOSP;11/12/2024;142.000;BR-116/SP
RIOSP;11/12/2024;143.000;BR-116/SP
RIOSP;11/12/2024;157.000;BR-116/SP
RIOSP;11/12/2024;226.000;BR-116/SP
RIOSP;11/12/2024;272.000;BR-116/RJ
RIOSP;11/12/2024;310.000;BR-116/RJ
RIOSP;11/12/2024;314.000;BR-116/RJ
RIOSP;11/12/2024;34.000;BR-116/SP
RIOSP;11/12/2024;34.000;BR-101/SP
RIOSP;11/12/2024;397.000;BR-101/RJ
RIOSP;11/12/2024;399.000;BR-101/RJ
RIOSP;11/12/2024;404.000;BR-101/RJ
RIOSP;11/12/2024;416.000;BR-101/RJ
RIOSP;11/12/2024;460.000;BR-101/RJ
RIOSP;11/12/2024;56.000;BR-116/SP
RIOSP;11/12/2024;64.000;BR-116/SP
RIOSP;12/12/2024;105.000;BR-116/SP
RIOSP;12/12/2024;109.000;BR-116/SP
RIOSP;12/12/2024;135.000;BR-116/SP
RIOSP;12/12/2024;158.000;BR-116/SP
RIOSP;12/12/2024;168.000;BR-116/SP
RIOSP;12/12/2024;174.000;BR-116/SP
RIOSP;12/12/2024;202.000;BR-116/SP
RIOSP;12/12/2024;213.000;BR-116/SP
RIOSP;12/12/2024;218.000;BR-116/SP
RIOSP;12/12/2024;219.000;BR-116/SP
RIOSP;12/12/2024;225.000;BR-116/SP
RIOSP;12/12/2024;227.000;BR-116/SP
RIOSP;12/12/2024;228.000;BR-116/RJ
RIOSP;12/12/2024;256.000;BR-116/RJ
RIOSP;12/12/2024;27.000;BR-116/SP
RIOSP;12/12/2024;270.000;BR-116/RJ
RIOSP;12/12/2024;28.000;BR-116/SP
RIOSP;12/12/2024;289.000;BR-116/RJ
RIOSP;12/12/2024;316.000;BR-116/RJ
RIOSP;12/12/2024;319.000;BR-116/RJ
RIOSP;12/12/2024;323.000;BR-116/RJ
RIOSP;12/12/2024;385.000;BR-101/RJ
RIOSP;12/12/2024;43.000;BR-116/SP
RIOSP;12/12/2024;519.000;BR-101/RJ
RIOSP;12/12/2024;79.000;BR-116/SP
RIOSP;12/12/2024;99.000;BR-116/SP
RIOSP;13/12/2024;1.000;BR-101/SP
RIOSP;13/12/2024;100.000;BR-116/SP
RIOSP;13/12/2024;104.000;BR-116/SP
RIOSP;13/12/2024;104.000;BR-116/SP
RIOSP;13/12/2024;107.000;BR-116/SP
RIOSP;13/12/2024;141.000;BR-116/SP
RIOSP;13/12/2024;149.000;BR-116/SP
RIOSP;13/12/2024;156.000;BR-116/SP
RIOSP;13/12/2024;165.000;BR-116/SP
RIOSP;13/12/2024;218.000;BR-116/SP
RIOSP;13/12/2024;221.000;BR-116/SP
RIOSP;13/12/2024;222.000;BR-116/SP
RIOSP;13/12/2024;223.000;BR-116/SP
RIOSP;13/12/2024;269.000;BR-116/RJ
RIOSP;13/12/2024;318.000;BR-116/RJ
RIOSP;13/12/2024;330.000;BR-116/RJ
RIOSP;13/12/2024;383.000;BR-101/RJ
RIOSP;13/12/2024;392.000;BR-101/RJ
RIOSP;13/12/2024;41.000;BR-116/SP
RIOSP;13/12/2024;471.000;BR-101/RJ
RIOSP;13/12/2024;574.000;BR-101/RJ
RIOSP;13/12/2024;97.000;BR-116/SP
RIOSP;14/12/2024;113.000;BR-116/SP
RIOSP;14/12/2024;113.000;BR-116/SP
RIOSP;14/12/2024;115.000;BR-116/SP
RIOSP;14/12/2024;115.000;BR-116/SP
RIOSP;14/12/2024;116.000;BR-116/SP
RIOSP;14/12/2024;117.000;BR-116/SP
RIOSP;14/12/2024;118.000;BR-116/SP
RIOSP;14/12/2024;149.000;BR-116/SP
RIOSP;14/12/2024;203.000;BR-116/SP
RIOSP;14/12/2024;229.000;BR-116/RJ
RIOSP;14/12/2024;230.000;BR-116/SP
RIOSP;14/12/2024;232.000;BR-116/RJ
RIOSP;14/12/2024;232.000;BR-116/RJ
RIOSP;14/12/2024;233.000;BR-116/RJ
RIOSP;14/12/2024;243.000;BR-116/RJ
RIOSP;14/12/2024;269.000;BR-116/RJ
RIOSP;14/12/2024;330.000;BR-116/RJ
RIOSP;14/12/2024;384.000;BR-101/RJ
RIOSP;14/12/2024;447.000;BR-101/RJ
RIOSP;14/12/2024;479.000;BR-101/RJ
RIOSP;14/12/2024;74.000;BR-116/SP
RIOSP;14/12/2024;86.000;BR-116/SP
RIOSP;15/12/2024;109.000;BR-116/SP
RIOSP;15/12/2024;112.000;BR-116/SP
RIOSP;15/12/2024;140.000;BR-116/SP
RIOSP;15/12/2024;142.000;BR-116/SP
RIOSP;15/12/2024;147.000;BR-116/SP
RIOSP;15/12/2024;149.000;BR-116/SP
RIOSP;15/12/2024;155.000;BR-116/SP
RIOSP;15/12/2024;156.000;BR-116/SP
RIOSP;15/12/2024;156.000;BR-116/SP
RIOSP;15/12/2024;191.000;BR-116/SP
RIOSP;15/12/2024;203.000;BR-116/SP
RIOSP;15/12/2024;206.000;BR-116/SP
RIOSP;15/12/2024;213.000;BR-116/SP
RIOSP;15/12/2024;216.000;BR-116/SP
RIOSP;15/12/2024;220.000;BR-116/SP
RIOSP;15/12/2024;29.000;BR-116/SP
RIOSP;15/12/2024;312.000;BR-116/RJ
RIOSP;15/12/2024;317.000;BR-116/RJ
RIOSP;15/12/2024;43.000;BR-101/SP
RIOSP;15/12/2024;481.000;BR-101/RJ
RIOSP;15/12/2024;49.000;BR-116/SP
RIOSP;15/12/2024;494.000;BR-101/RJ
RIOSP;15/12/2024;59.000;BR-116/SP
RIOSP;16/12/2024;123.000;BR-116/SP
RIOSP;16/12/2024;127.000;BR-116/SP
RIOSP;16/12/2024;145.000;BR-116/SP
RIOSP;16/12/2024;206.000;BR-116/SP
RIOSP;16/12/2024;210.000;BR-116/SP
RIOSP;16/12/2024;212.000;BR-116/SP
RIOSP;16/12/2024;219.000;BR-116/SP
RIOSP;16/12/2024;224.000;BR-116/SP
RIOSP;16/12/2024;225.000;BR-116/SP
RIOSP;16/12/2024;226.000;BR-116/SP
RIOSP;16/12/2024;23.000;BR-116/SP
RIOSP;16/12/2024;232.000;BR-116/RJ
RIOSP;16/12/2024;240.000;BR-116/RJ
RIOSP;16/12/2024;383.000;BR-101/RJ
RIOSP;16/12/2024;409.000;BR-101/RJ
RIOSP;16/12/2024;44.000;BR-101/SP
RIOSP;16/12/2024;444.000;BR-101/RJ
RIOSP;16/12/2024;444.000;BR-101/RJ
RIOSP;16/12/2024;462.000;BR-101/RJ
RIOSP;16/12/2024;487.000;BR-101/RJ
RIOSP;16/12/2024;489.000;BR-101/RJ
RIOSP;16/12/2024;519.000;BR-101/RJ
RIOSP;16/12/2024;78.000;BR-116/SP
RIOSP;16/12/2024;86.000;BR-116/SP
RIOSP;16/12/2024;93.000;BR-116/SP
RIOSP;17/12/2024;10.000;BR-116/SP
RIOSP;17/12/2024;126.000;BR-116/SP
RIOSP;17/12/2024;156.000;BR-116/SP
RIOSP;17/12/2024;165.000;BR-116/SP
RIOSP;17/12/2024;216.000;BR-116/SP
RIOSP;17/12/2024;223.000;BR-116/SP
RIOSP;17/12/2024;225.000;BR-116/SP
RIOSP;17/12/2024;228.000;BR-116/SP
RIOSP;17/12/2024;229.000;BR-116/RJ
RIOSP;17/12/2024;245.000;BR-116/RJ
RIOSP;17/12/2024;281.000;BR-116/RJ
RIOSP;17/12/2024;298.000;BR-116/RJ
RIOSP;17/12/2024;334.000;BR-116/RJ
RIOSP;17/12/2024;391.000;BR-101/RJ
RIOSP;17/12/2024;528.000;BR-101/RJ
RIOSP;17/12/2024;78.000;BR-116/SP
RIOSP;17/12/2024;87.000;BR-116/SP
RIOSP;18/12/2024;106.000;BR-116/SP
RIOSP;18/12/2024;108.000;BR-116/SP
RIOSP;18/12/2024;114.000;BR-116/SP
RIOSP;18/12/2024;143.000;BR-116/SP
RIOSP;18/12/2024;144.000;BR-116/SP
RIOSP;18/12/2024;154.000;BR-116/SP
RIOSP;18/12/2024;155.000;BR-116/SP
RIOSP;18/12/2024;219.000;BR-116/SP
RIOSP;18/12/2024;219.000;BR-116/SP
RIOSP;18/12/2024;224.000;BR-116/SP
RIOSP;18/12/2024;237.000;BR-116/RJ
RIOSP;18/12/2024;256.000;BR-116/RJ
RIOSP;18/12/2024;258.000;BR-116/RJ
RIOSP;18/12/2024;338.000;BR-116/RJ
RIOSP;18/12/2024;38.000;BR-116/SP
RIOSP;18/12/2024;391.000;BR-101/RJ
RIOSP;18/12/2024;481.000;BR-101/RJ
RIOSP;18/12/2024;484.000;BR-101/RJ
RIOSP;18/12/2024;498.000;BR-101/RJ
RIOSP;18/12/2024;53.000;BR-116/SP
RIOSP;18/12/2024;565.000;BR-101/RJ
RIOSP;18/12/2024;75.000;BR-116/SP
RIOSP;19/12/2024;117.000;BR-116/SP
RIOSP;19/12/2024;149.000;BR-116/SP
RIOSP;19/12/2024;152.000;BR-116/SP
RIOSP;19/12/2024;156.000;BR-116/SP
RIOSP;19/12/2024;156.000;BR-116/SP
RIOSP;19/12/2024;164.000;BR-116/SP
RIOSP;19/12/2024;200.000;BR-116/SP
RIOSP;19/12/2024;210.000;BR-116/SP
RIOSP;19/12/2024;215.000;BR-116/SP
RIOSP;19/12/2024;216.000;BR-116/SP
RIOSP;19/12/2024;218.000;BR-116/SP
RIOSP;19/12/2024;223.000;BR-116/SP
RIOSP;19/12/2024;225.000;BR-116/SP
RIOSP;19/12/2024;227.000;BR-116/SP
RIOSP;19/12/2024;23.000;BR-116/SP
RIOSP;19/12/2024;232.000;BR-116/RJ
RIOSP;19/12/2024;283.000;BR-116/RJ
RIOSP;19/12/2024;29.000;BR-116/SP
RIOSP;19/12/2024;321.000;BR-116/RJ
RIOSP;19/12/2024;412.000;BR-101/RJ
RIOSP;19/12/2024;428.000;BR-101/RJ
RIOSP;19/12/2024;451.000;BR-101/RJ
RIOSP;19/12/2024;520.000;BR-101/RJ
RIOSP;19/12/2024;580.000;BR-101/RJ
RIOSP;19/12/2024;94.000;BR-116/SP
RIOSP;20/12/2024;1.000;BR-116/SP
RIOSP;20/12/2024;104.000;BR-116/SP
RIOSP;20/12/2024;113.000;BR-116/SP
RIOSP;20/12/2024;116.000;BR-116/SP
RIOSP;20/12/2024;125.000;BR-116/SP
RIOSP;20/12/2024;139.000;BR-116/SP
RIOSP;20/12/2024;139.000;BR-116/SP
RIOSP;20/12/2024;141.000;BR-116/SP
RIOSP;20/12/2024;142.000;BR-116/SP
RIOSP;20/12/2024;143.000;BR-116/SP
RIOSP;20/12/2024;144.000;BR-116/SP
RIOSP;20/12/2024;145.000;BR-116/SP
RIOSP;20/12/2024;148.000;BR-116/SP
RIOSP;20/12/2024;158.000;BR-116/SP
RIOSP;20/12/2024;160.000;BR-116/SP
RIOSP;20/12/2024;169.000;BR-116/SP
RIOSP;20/12/2024;186.000;BR-116/SP
RIOSP;20/12/2024;212.000;BR-116/SP
RIOSP;20/12/2024;212.000;BR-116/SP
RIOSP;20/12/2024;215.000;BR-116/SP
RIOSP;20/12/2024;223.000;BR-116/RJ
RIOSP;20/12/2024;223.000;BR-116/RJ
RIOSP;20/12/2024;223.000;BR-116/SP
RIOSP;20/12/2024;226.000;BR-116/SP
RIOSP;20/12/2024;226.000;BR-116/SP
RIOSP;20/12/2024;227.000;BR-116/SP
RIOSP;20/12/2024;227.000;BR-116/SP
RIOSP;20/12/2024;231.000;BR-116/SP
RIOSP;20/12/2024;236.000;BR-116/RJ
RIOSP;20/12/2024;270.000;BR-116/RJ
RIOSP;20/12/2024;28.000;BR-116/SP
RIOSP;20/12/2024;314.000;BR-116/RJ
RIOSP;20/12/2024;395.000;BR-101/RJ
RIOSP;20/12/2024;410.000;BR-101/RJ
RIOSP;20/12/2024;471.000;BR-101/RJ
RIOSP;20/12/2024;486.000;BR-101/RJ
RIOSP;20/12/2024;49.000;BR-116/SP
RIOSP;20/12/2024;491.000;BR-101/RJ
RIOSP;20/12/2024;503.000;BR-101/RJ
RIOSP;20/12/2024;528.000;BR-101/RJ
RIOSP;20/12/2024;547.000;BR-101/RJ
